Timestamps are UTC timezone,https://www.CryptoDataDownload.com
date,symbol,open,high,low,close,volume_btc,volume
2017-10-23 09-AM,BTCUSD,5790.16,5800.98,5672.28,5735.29,1858.24,10642003.81
2017-10-23 08-AM,BTCUSD,5922.37,5922.37,5785,5790.16,788.14,4592590.4
2017-10-23 07-AM,BTCUSD,5900.01,5927.27,5891.02,5922.37,219.6,1298641.67
2017-10-23 06-AM,BTCUSD,5864.36,5909.09,5864.36,5900.01,202.46,1191453.24
2017-10-23 05-AM,BTCUSD,5854.71,5864.36,5818.44,5864.36,276.29,1610734.81
2017-10-23 04-AM,BTCUSD,5910.01,5910.01,5825,5854.71,512.2,2997611.9
2017-10-23 03-AM,BTCUSD,5884.02,5948.68,5884.01,5910.01,251.88,1486615.95
2017-10-23 02-AM,BTCUSD,5968.39,5968.39,5884.01,5884.02,608.62,3613137.7
2017-10-23 01-AM,BTCUSD,6010,6057.02,5959,5968.39,621.96,3740235.91
2017-10-23 12-AM,BTCUSD,5985,6010,5979.61,6010,301.2,1803951.08
2017-10-22 11-PM,BTCUSD,5995.01,6003.15,5951.5,5985,309.44,1848940.21
2017-10-22 10-PM,BTCUSD,6026.99,6034.99,5993.78,5995.01,501.1,3011745.05
2017-10-22 09-PM,BTCUSD,5994.99,6050,5979.44,6026.99,367.7,2211123.34
2017-10-22 08-PM,BTCUSD,6005.05,6005.05,5949.99,5994.99,262.42,1569242.47
2017-10-22 07-PM,BTCUSD,5936.92,6030,5931,6005.05,398.83,2391953.51
2017-10-22 06-PM,BTCUSD,5919.68,5981.61,5919.67,5936.92,332.87,1984107.48
2017-10-22 05-PM,BTCUSD,5881.65,5919.68,5881.64,5919.68,260.29,1534954.74
2017-10-22 04-PM,BTCUSD,5890,5930,5856.08,5881.65,398.05,2349066.0
2017-10-22 03-PM,BTCUSD,5897.74,5930.55,5859.99,5890,569.37,3350894.74
2017-10-22 02-PM,BTCUSD,5990,5990,5897.73,5897.74,534.41,3176594.5
2017-10-22 01-PM,BTCUSD,5974.54,6002,5961.5,5990,292.9,1751712.24
2017-10-22 12-PM,BTCUSD,6018.87,6020,5950,5974.54,380.77,2277894.84
2017-10-22 11-AM,BTCUSD,5994.98,6042.13,5971.69,6018.87,445.17,2671687.44
2017-10-22 10-AM,BTCUSD,5860.01,5994.98,5855.7,5994.98,365.48,2169553.82
2017-10-22 09-AM,BTCUSD,5874.87,5893.47,5840.78,5860.01,232.09,1361263.48
2017-10-22 08-AM,BTCUSD,5830.36,5892.2,5770.01,5874.87,488.53,2852308.2
2017-10-22 07-AM,BTCUSD,5806.7,5835.51,5755.95,5830.36,637.82,3691870.6
2017-10-22 06-AM,BTCUSD,5836.03,5866.87,5806.05,5806.7,299.12,1745954.35
2017-10-22 05-AM,BTCUSD,5941.21,5943,5820,5836.03,281.22,1650020.89
2017-10-22 04-AM,BTCUSD,5944.89,5944.89,5898.06,5941.21,191.39,1133571.54
2017-10-22 03-AM,BTCUSD,5888.33,5968,5888.32,5944.89,304.22,1806659.47
2017-10-22 02-AM,BTCUSD,5879.39,5888.33,5810.11,5888.33,455.33,2662449.63
2017-10-22 01-AM,BTCUSD,5805.01,5920.01,5775,5879.39,857.44,5026580.27
2017-10-22 12-AM,BTCUSD,5969.73,5969.73,5801.49,5805.01,1133.02,6652320.85
2017-10-21 11-PM,BTCUSD,5958.78,5994.96,5950.1,5969.73,334.17,1994374.46
2017-10-21 10-PM,BTCUSD,6056.53,6056.53,5950,5958.78,804.05,4813682.4
2017-10-21 09-PM,BTCUSD,6070.84,6073.93,6050,6056.53,241.15,1462541.43
2017-10-21 08-PM,BTCUSD,6024.86,6082.3,6011,6070.84,310.23,1872177.91
2017-10-21 07-PM,BTCUSD,6091.28,6091.28,6010,6024.86,310.75,1878111.65
2017-10-21 06-PM,BTCUSD,6066.01,6094,6063.89,6091.28,272.43,1654919.99
2017-10-21 05-PM,BTCUSD,6098.01,6115.37,6065.34,6066.01,419.25,2556978.75
2017-10-21 04-PM,BTCUSD,6030.91,6111.11,6030.91,6098.01,411.02,2503209.79
2017-10-21 03-PM,BTCUSD,6066.16,6067.91,6018.54,6030.91,435.2,2628389.13
2017-10-21 02-PM,BTCUSD,5991.52,6066.16,5961.76,6066.16,720.55,4335865.94
2017-10-21 01-PM,BTCUSD,6134.63,6134.63,5868.26,5991.52,2450.87,14684492.33
2017-10-21 12-PM,BTCUSD,6165.91,6169.34,6126.02,6134.63,549.04,3379418.01
2017-10-21 11-AM,BTCUSD,6140.7,6172.73,6140,6165.91,546.28,3365465.36
2017-10-21 10-AM,BTCUSD,6116.61,6189.1,6116.6,6140.7,1040.78,6401723.84
2017-10-21 09-AM,BTCUSD,6100,6127,6099.99,6116.61,366.49,2241801.24
2017-10-21 08-AM,BTCUSD,6120.01,6143.78,6089,6100,550.72,3372310.44
2017-10-21 07-AM,BTCUSD,6109.95,6121.58,6109.94,6120.01,178.84,1093656.73
2017-10-21 06-AM,BTCUSD,6088.97,6123.6,6080.95,6109.95,225.45,1376327.62
2017-10-21 05-AM,BTCUSD,6094.99,6094.99,6071.28,6088.97,161.31,981090.62
2017-10-21 04-AM,BTCUSD,6119.95,6119.95,6068.34,6094.99,289.16,1760068.63
2017-10-21 03-AM,BTCUSD,6080,6120,6079.99,6119.95,297.16,1812826.46
2017-10-21 02-AM,BTCUSD,6075.2,6089.88,6057.12,6080,235.15,1429090.76
2017-10-21 01-AM,BTCUSD,6041.95,6084.42,6025.55,6075.2,484.73,2935712.99
2017-10-21 12-AM,BTCUSD,6099.89,6149.99,6010,6041.95,1371.72,8356778.31
2017-10-20 11-PM,BTCUSD,6064.27,6111.4,6064.26,6099.89,892.13,5438122.05
2017-10-20 10-PM,BTCUSD,6050.43,6085.95,6049.99,6064.27,659.83,4004695.92
2017-10-20 09-PM,BTCUSD,5974.99,6071,5968.33,6050.43,993.89,5997026.2
2017-10-20 08-PM,BTCUSD,5989.1,5993.03,5956,5974.99,410.43,2451070.66
2017-10-20 07-PM,BTCUSD,5989.1,6019,5984.27,5989.1,502.27,3014529.39
2017-10-20 06-PM,BTCUSD,5971.96,5989.1,5950.8,5989.1,455.79,2724232.34
2017-10-20 05-PM,BTCUSD,5972.63,5992.77,5940.05,5971.96,630.67,3765642.18
2017-10-20 04-PM,BTCUSD,6050,6063.99,5940.65,5972.63,1892.37,11398476.31
2017-10-20 03-PM,BTCUSD,5967.88,6050,5967.88,6050,1563.26,9381231.4
2017-10-20 02-PM,BTCUSD,5944.02,5975,5944.01,5967.88,928.42,5533859.64
2017-10-20 01-PM,BTCUSD,5970.3,5985.01,5892.2,5944.02,1068.94,6344801.03
2017-10-20 12-PM,BTCUSD,5958.23,5988,5932.75,5970.3,958.91,5724178.72
2017-10-20 11-AM,BTCUSD,5903.45,5997,5903.44,5958.23,2531.39,15116003.93
2017-10-20 10-AM,BTCUSD,5700,5950,5699.99,5903.45,3054.87,17839426.27
2017-10-20 09-AM,BTCUSD,5661.99,5700,5661.97,5700,290.21,1647865.57
2017-10-20 08-AM,BTCUSD,5666.11,5666.11,5653,5661.99,114.5,648229.06
2017-10-20 07-AM,BTCUSD,5670.11,5678.57,5653.32,5666.11,124.26,704401.98
2017-10-20 06-AM,BTCUSD,5649.34,5672.81,5648.55,5670.11,91.2,516222.6
2017-10-20 05-AM,BTCUSD,5652.98,5660.66,5642,5649.34,115.37,651791.03
2017-10-20 04-AM,BTCUSD,5653.66,5676,5650.82,5652.98,111.91,633526.77
2017-10-20 03-AM,BTCUSD,5631.06,5657.3,5631.05,5653.66,112.37,634463.5
2017-10-20 02-AM,BTCUSD,5671.85,5678.05,5630,5631.06,273.24,1544327.18
2017-10-20 01-AM,BTCUSD,5694.2,5694.2,5651,5671.85,238.66,1353629.08
2017-10-20 12-AM,BTCUSD,5690.62,5702,5682.38,5694.2,346.24,1972007.43
2017-10-19 11-PM,BTCUSD,5667.28,5694.99,5667.28,5690.62,232.81,1322836.83
2017-10-19 10-PM,BTCUSD,5699.43,5702,5655.9,5667.28,286.58,1628958.59
2017-10-19 09-PM,BTCUSD,5714.9,5714.99,5692.31,5699.43,224.11,1277859.57
2017-10-19 08-PM,BTCUSD,5704.01,5714.9,5704,5714.9,220.34,1258299.73
2017-10-19 07-PM,BTCUSD,5711.71,5724.99,5689.97,5704.01,277.38,1584357.14
2017-10-19 06-PM,BTCUSD,5719.7,5730,5690,5711.71,342.44,1959140.44
2017-10-19 05-PM,BTCUSD,5701.69,5719.71,5691.09,5719.7,399.42,2279146.22
2017-10-19 04-PM,BTCUSD,5634.96,5719.49,5634.95,5701.69,556.71,3159561.49
2017-10-19 03-PM,BTCUSD,5673.11,5673.11,5626,5634.96,461.85,2611057.75
2017-10-19 02-PM,BTCUSD,5674.6,5676.06,5655.12,5673.11,247.44,1402091.7
2017-10-19 01-PM,BTCUSD,5678.42,5683.52,5655.12,5674.6,272.42,1543762.62
2017-10-19 12-PM,BTCUSD,5650.22,5697,5625.01,5678.42,392.56,2225371.93
2017-10-19 11-AM,BTCUSD,5712,5727.12,5614.23,5650.22,576.82,3274354.55
2017-10-19 10-AM,BTCUSD,5743,5743.01,5702.5,5712,576.72,3302353.86
2017-10-19 09-AM,BTCUSD,5662.23,5750,5650,5743,512.55,2925478.88
2017-10-19 08-AM,BTCUSD,5692.6,5699.97,5635,5662.23,373.15,2114497.6
2017-10-19 07-AM,BTCUSD,5686,5710.21,5671,5692.6,157.3,896240.68
2017-10-19 06-AM,BTCUSD,5688.91,5718.94,5671.91,5686,377.44,2149464.14
2017-10-19 05-AM,BTCUSD,5623.83,5690,5607.33,5688.91,223.81,1265580.29
2017-10-19 04-AM,BTCUSD,5605.63,5656.56,5593.41,5623.83,206.09,1159927.77
2017-10-19 03-AM,BTCUSD,5560,5614.1,5536.53,5605.63,217.98,1215060.3
2017-10-19 02-AM,BTCUSD,5590,5623.34,5560,5560,186.29,1042436.49
2017-10-19 01-AM,BTCUSD,5636.01,5649.56,5588.43,5590,228.14,1284434.02
2017-10-19 12-AM,BTCUSD,5631.63,5650.89,5617.53,5636.01,349.5,1971164.62
2017-10-18 11-PM,BTCUSD,5595.39,5631.63,5588.32,5631.63,278.49,1562517.95
2017-10-18 10-PM,BTCUSD,5624.51,5636.25,5571.01,5595.39,398.01,2234780.93
2017-10-18 09-PM,BTCUSD,5555.97,5645,5549.23,5624.51,663.77,3722696.05
2017-10-18 08-PM,BTCUSD,5574.44,5575,5529.44,5555.97,472.24,2618744.53
2017-10-18 07-PM,BTCUSD,5587.95,5600,5560,5574.44,580.23,3240392.69
2017-10-18 06-PM,BTCUSD,5507.51,5599.13,5507.51,5587.95,741.78,4115750.95
2017-10-18 05-PM,BTCUSD,5520.87,5548.99,5500,5507.51,667.61,3683899.59
2017-10-18 04-PM,BTCUSD,5396.95,5520.87,5396.94,5520.87,905.08,4923654.88
2017-10-18 03-PM,BTCUSD,5403.14,5417.64,5390,5396.95,377.91,2042996.47
2017-10-18 02-PM,BTCUSD,5384.03,5440,5380,5403.14,579.6,3136723.58
2017-10-18 01-PM,BTCUSD,5386,5440.49,5364.04,5384.03,707.54,3824817.16
2017-10-18 12-PM,BTCUSD,5342.01,5442.93,5342.01,5386,1544.8,8347350.98
2017-10-18 11-AM,BTCUSD,5217.15,5391.74,5200,5342.01,1507.72,7946687.34
2017-10-18 10-AM,BTCUSD,5156.51,5247.34,5102,5217.15,1665.77,8617070.05
2017-10-18 09-AM,BTCUSD,5286,5286,5156.5,5156.51,975.38,5104431.97
2017-10-18 08-AM,BTCUSD,5306.51,5342.95,5281.75,5286,501.62,2665165.65
2017-10-18 07-AM,BTCUSD,5323.23,5324,5256,5306.51,612.18,3233652.99
2017-10-18 06-AM,BTCUSD,5368.27,5368.27,5273,5323.23,393.0,2092056.89
2017-10-18 05-AM,BTCUSD,5365.02,5411.68,5354.02,5368.27,308.98,1661072.6
2017-10-18 04-AM,BTCUSD,5309.9,5368.96,5259.02,5365.02,664.66,3520671.6
2017-10-18 03-AM,BTCUSD,5340.01,5387.57,5300.55,5309.9,513.27,2745963.48
2017-10-18 02-AM,BTCUSD,5508.02,5508.51,5335.01,5340.01,1013.68,5481260.09
2017-10-18 01-AM,BTCUSD,5530.01,5544.79,5508,5508.02,238.88,1321952.33
2017-10-18 12-AM,BTCUSD,5496.01,5541.87,5496,5530.01,313.23,1730121.56
2017-10-17 11-PM,BTCUSD,5501.01,5501.01,5460.14,5496.01,535.7,2936607.47
2017-10-17 10-PM,BTCUSD,5492.99,5524.52,5460.3,5501.01,584.02,3209579.72
2017-10-17 09-PM,BTCUSD,5517.01,5527.99,5490.01,5492.99,611.85,3371654.44
2017-10-17 08-PM,BTCUSD,5594,5596.76,5501.11,5517.01,695.4,3847873.79
2017-10-17 07-PM,BTCUSD,5571.34,5605.88,5568.01,5594,383.84,2143773.77
2017-10-17 06-PM,BTCUSD,5577.01,5597.84,5570,5571.34,245.84,1372874.06
2017-10-17 05-PM,BTCUSD,5580,5597.59,5577,5577.01,355.37,1985413.06
2017-10-17 04-PM,BTCUSD,5628.16,5630,5555,5580,379.76,2123797.12
2017-10-17 03-PM,BTCUSD,5606,5630,5606,5628.16,196.65,1105454.2
2017-10-17 02-PM,BTCUSD,5599.56,5625,5597.9,5606,334.26,1878172.05
2017-10-17 01-PM,BTCUSD,5575.79,5633,5560,5599.56,853.17,4778712.17
2017-10-17 12-PM,BTCUSD,5589.51,5590,5550,5575.79,530.42,2958253.86
2017-10-17 11-AM,BTCUSD,5580.48,5590,5578.88,5589.51,249.32,1392789.46
2017-10-17 10-AM,BTCUSD,5598.23,5620.84,5580.47,5580.48,351.48,1969881.18
2017-10-17 09-AM,BTCUSD,5563.15,5598.23,5563.14,5598.23,292.53,1633293.54
2017-10-17 08-AM,BTCUSD,5580,5587.6,5525,5563.15,703.72,3907228.01
2017-10-17 07-AM,BTCUSD,5650.01,5653.34,5561.59,5580,589.63,3303074.86
2017-10-17 06-AM,BTCUSD,5679.94,5680.22,5650,5650.01,104.78,594021.95
2017-10-17 05-AM,BTCUSD,5686.99,5687,5669.9,5679.94,128.02,726789.66
2017-10-17 04-AM,BTCUSD,5653.3,5687,5651.58,5686.99,113.82,645833.01
2017-10-17 03-AM,BTCUSD,5663.23,5687,5650,5653.3,145.07,823163.15
2017-10-17 02-AM,BTCUSD,5621.28,5686.99,5621.26,5663.23,251.61,1423110.82
2017-10-17 01-AM,BTCUSD,5671.01,5671.01,5621.28,5621.28,293.94,1659411.18
2017-10-17 12-AM,BTCUSD,5659.83,5682.07,5653.01,5671.01,264.38,1497592.16
2017-10-16 11-PM,BTCUSD,5655.75,5663.8,5612.13,5659.83,360.2,2034401.7
2017-10-16 10-PM,BTCUSD,5621.94,5671.55,5617.03,5655.75,449.67,2542113.67
2017-10-16 09-PM,BTCUSD,5762.57,5769.99,5610,5621.94,863.17,4908619.09
2017-10-16 08-PM,BTCUSD,5754.9,5769.55,5749.57,5762.57,275.29,1586308.69
2017-10-16 07-PM,BTCUSD,5716.89,5785.3,5716.88,5754.9,715.37,4117830.48
2017-10-16 06-PM,BTCUSD,5709.36,5716.9,5706.82,5716.89,200.14,1143055.45
2017-10-16 05-PM,BTCUSD,5694.7,5719.97,5684.59,5709.36,368.64,2103042.58
2017-10-16 04-PM,BTCUSD,5715,5735.87,5681.6,5694.7,421.53,2410180.62
2017-10-16 03-PM,BTCUSD,5693.21,5715,5692.59,5715,678.62,3868337.15
2017-10-16 02-PM,BTCUSD,5689.36,5697.49,5679,5693.21,390.64,2224175.3
2017-10-16 01-PM,BTCUSD,5648,5700.57,5647.35,5689.36,433.54,2460947.44
2017-10-16 12-PM,BTCUSD,5699.97,5699.97,5643.45,5648,411.49,2332075.43
2017-10-16 11-AM,BTCUSD,5696.61,5699.99,5670,5699.97,587.55,3342617.93
2017-10-16 10-AM,BTCUSD,5682.2,5705,5679.24,5696.61,339.67,1933459.32
2017-10-16 09-AM,BTCUSD,5719.97,5725,5672.41,5682.2,320.0,1823064.44
2017-10-16 08-AM,BTCUSD,5749.5,5753,5710,5719.97,325.58,1867318.59
2017-10-16 07-AM,BTCUSD,5705.01,5751,5705,5749.5,495.82,2843239.1
2017-10-16 06-AM,BTCUSD,5645,5725,5639.64,5705.01,291.7,1663254.7
2017-10-16 05-AM,BTCUSD,5615.01,5653.99,5575.55,5645,174.98,982557.73
2017-10-16 04-AM,BTCUSD,5623.19,5639.82,5590,5615.01,149.14,837685.72
2017-10-16 03-AM,BTCUSD,5661,5661,5576.52,5623.19,342.29,1922797.9
2017-10-16 02-AM,BTCUSD,5661.47,5661.47,5619.93,5661,214.4,1208696.97
2017-10-16 01-AM,BTCUSD,5608.01,5671,5602,5661.47,285.82,1611910.23
2017-10-16 12-AM,BTCUSD,5610.01,5634.9,5608,5608.01,196.14,1103036.35
2017-10-15 11-PM,BTCUSD,5677,5700,5607.27,5610.01,389.09,2201347.42
2017-10-15 10-PM,BTCUSD,5673.66,5712.29,5671.4,5677,417.63,2377690.98
2017-10-15 09-PM,BTCUSD,5715.99,5719,5651,5673.66,316.12,1796847.21
2017-10-15 08-PM,BTCUSD,5693.7,5723.02,5672.96,5715.99,315.07,1795944.35
2017-10-15 07-PM,BTCUSD,5708.99,5729.95,5657.19,5693.7,514.74,2934196.29
2017-10-15 06-PM,BTCUSD,5574.97,5709,5574.93,5708.99,785.77,4434858.95
2017-10-15 05-PM,BTCUSD,5524.56,5574.97,5503.02,5574.97,596.21,3299362.47
2017-10-15 04-PM,BTCUSD,5522.03,5532.39,5490,5524.56,700.03,3854436.1
2017-10-15 03-PM,BTCUSD,5528.82,5544,5517.21,5522.03,220.09,1217407.21
2017-10-15 02-PM,BTCUSD,5515.15,5542.11,5501.01,5528.82,206.67,1141270.27
2017-10-15 01-PM,BTCUSD,5516.46,5535,5508,5515.15,329.76,1821758.2
2017-10-15 12-PM,BTCUSD,5557.14,5568.38,5480,5516.46,593.07,3274496.77
2017-10-15 11-AM,BTCUSD,5566.45,5597.99,5548,5557.14,314.74,1754614.04
2017-10-15 10-AM,BTCUSD,5551,5566.51,5527.84,5566.45,318.62,1767507.15
2017-10-15 09-AM,BTCUSD,5490,5551,5475,5551,344.64,1902125.06
2017-10-15 08-AM,BTCUSD,5455.51,5535,5455.5,5490,679.92,3737395.32
2017-10-15 07-AM,BTCUSD,5585.08,5602.31,5455.5,5455.51,481.87,2668412.6
2017-10-15 06-AM,BTCUSD,5555.01,5598.99,5537.16,5585.08,431.82,2404082.43
2017-10-15 05-AM,BTCUSD,5594.23,5594.23,5465.02,5555.01,789.66,4358562.08
2017-10-15 04-AM,BTCUSD,5754.45,5754.45,5518.16,5594.23,1313.82,7361627.05
2017-10-15 03-AM,BTCUSD,5735.92,5765,5729.88,5754.45,189.74,1090759.75
2017-10-15 02-AM,BTCUSD,5756.1,5761.94,5730,5735.92,192.8,1107979.58
2017-10-15 01-AM,BTCUSD,5748.6,5759.72,5727.13,5756.1,203.47,1169183.85
2017-10-15 12-AM,BTCUSD,5795.01,5803.69,5737,5748.6,429.41,2473292.18
2017-10-14 11-PM,BTCUSD,5849.1,5849.1,5781.53,5795.01,431.14,2506863.25
2017-10-14 10-PM,BTCUSD,5820.24,5849.83,5820.19,5849.1,487.96,2848226.2
2017-10-14 09-PM,BTCUSD,5802.01,5833,5781.53,5820.24,669.33,3884835.48
2017-10-14 08-PM,BTCUSD,5819.13,5829.95,5802,5802.01,466.53,2711380.88
2017-10-14 07-PM,BTCUSD,5739.98,5839.8,5739.98,5819.13,1054.89,6113800.39
2017-10-14 06-PM,BTCUSD,5724.5,5739.99,5724.5,5739.98,258.87,1484756.87
2017-10-14 05-PM,BTCUSD,5698.99,5724.5,5695.01,5724.5,320.49,1828046.75
2017-10-14 04-PM,BTCUSD,5699.99,5700,5683.66,5698.99,214.09,1219937.47
2017-10-14 03-PM,BTCUSD,5696.51,5700,5686.93,5699.99,270.26,1539468.2
2017-10-14 02-PM,BTCUSD,5753.05,5755.92,5668.05,5696.51,526.93,3006381.13
2017-10-14 01-PM,BTCUSD,5749,5762.3,5723.72,5753.05,384.59,2211244.64
2017-10-14 12-PM,BTCUSD,5709.83,5749,5709.82,5749,406.84,2333364.21
2017-10-14 11-AM,BTCUSD,5726.15,5739.8,5697.55,5709.83,441.65,2528440.09
2017-10-14 10-AM,BTCUSD,5694.99,5736,5680.86,5726.15,514.95,2938506.47
2017-10-14 09-AM,BTCUSD,5676.71,5707,5669.37,5694.99,271.9,1546491.9
2017-10-14 08-AM,BTCUSD,5679.96,5704.01,5655.32,5676.71,270.54,1539081.39
2017-10-14 07-AM,BTCUSD,5675.45,5715.7,5675.45,5679.96,728.44,4152504.98
2017-10-14 06-AM,BTCUSD,5607.34,5675.45,5585,5675.45,309.78,1743790.1
2017-10-14 05-AM,BTCUSD,5611.3,5622.02,5584,5607.34,249.66,1399616.88
2017-10-14 04-AM,BTCUSD,5600.01,5631.22,5580,5611.3,239.2,1341636.04
2017-10-14 03-AM,BTCUSD,5586.7,5614,5586.7,5600.01,208.84,1170093.04
2017-10-14 02-AM,BTCUSD,5596.7,5596.7,5567.86,5586.7,250.55,1398698.5
2017-10-14 01-AM,BTCUSD,5639.52,5639.52,5588,5596.7,378.15,2120842.43
2017-10-14 12-AM,BTCUSD,5659.99,5679.97,5639.51,5639.52,295.08,1670345.37
2017-10-13 11-PM,BTCUSD,5655.76,5679.99,5652,5659.99,279.84,1585710.22
2017-10-13 10-PM,BTCUSD,5609.12,5689.87,5609.11,5655.76,559.09,3160987.95
2017-10-13 09-PM,BTCUSD,5591.01,5615,5585.55,5609.12,246.18,1377716.41
2017-10-13 08-PM,BTCUSD,5624.8,5625,5581.32,5591.01,275.65,1545487.01
2017-10-13 07-PM,BTCUSD,5610,5624.99,5576.04,5624.8,440.44,2469081.21
2017-10-13 06-PM,BTCUSD,5575.86,5610,5535,5610,523.64,2912906.23
2017-10-13 05-PM,BTCUSD,5618.9,5618.9,5535.23,5575.86,463.63,2587021.39
2017-10-13 04-PM,BTCUSD,5495,5619,5494,5618.9,714.41,3972856.52
2017-10-13 03-PM,BTCUSD,5644.89,5645.01,5471.94,5495,1501.76,8312904.35
2017-10-13 02-PM,BTCUSD,5690.08,5690.08,5634.19,5644.89,580.74,3289325.5
2017-10-13 01-PM,BTCUSD,5671.6,5713.33,5640,5690.08,639.83,3640732.59
2017-10-13 12-PM,BTCUSD,5714.95,5714.95,5656.38,5671.6,708.84,4025697.55
2017-10-13 11-AM,BTCUSD,5728.25,5729.1,5679.35,5714.95,539.31,3080790.69
2017-10-13 10-AM,BTCUSD,5633.99,5780,5633.98,5728.25,1130.41,6468707.3
2017-10-13 09-AM,BTCUSD,5534.96,5633.99,5534.96,5633.99,518.56,2901619.05
2017-10-13 08-AM,BTCUSD,5626.35,5640,5519.1,5534.96,818.27,4574573.79
2017-10-13 07-AM,BTCUSD,5621.75,5663.71,5564.73,5626.35,479.39,2693157.8
2017-10-13 06-AM,BTCUSD,5707.98,5713.75,5600,5621.75,326.27,1841774.55
2017-10-13 05-AM,BTCUSD,5630.97,5715.58,5630.96,5707.98,280.37,1589338.18
2017-10-13 04-AM,BTCUSD,5620.01,5710,5595.58,5630.97,529.5,2999592.4
2017-10-13 03-AM,BTCUSD,5515.59,5629.95,5450,5620.01,735.68,4073137.62
2017-10-13 02-AM,BTCUSD,5491.01,5572.57,5420,5515.59,1512.01,8310784.8
2017-10-13 01-AM,BTCUSD,5731.5,5750,5491.01,5491.01,2323.1,13010205.68
2017-10-13 12-AM,BTCUSD,5712.01,5828.99,5692.47,5731.5,1361.99,7842110.49
2017-10-12 11-PM,BTCUSD,5630.52,5739.95,5571,5712.01,2261.77,12819846.15
2017-10-12 10-PM,BTCUSD,5537,5867,5537,5630.52,4987.07,28383352.61
2017-10-12 09-PM,BTCUSD,5409.99,5537,5400.56,5537,1134.44,6192456.44
2017-10-12 08-PM,BTCUSD,5440,5474,5390,5409.99,1300.04,7064690.5
2017-10-12 07-PM,BTCUSD,5315.01,5440.92,5315,5440,1415.3,7616133.47
2017-10-12 06-PM,BTCUSD,5296.97,5329.5,5280,5315.01,366.98,1949108.12
2017-10-12 05-PM,BTCUSD,5316.56,5337,5272.33,5296.97,495.16,2625134.64
2017-10-12 04-PM,BTCUSD,5289.08,5345,5289.07,5316.56,577.02,3073000.13
2017-10-12 03-PM,BTCUSD,5313,5318.9,5278,5289.08,800.94,4241808.37
2017-10-12 02-PM,BTCUSD,5267.23,5341.91,5216.29,5313,853.84,4503324.05
2017-10-12 01-PM,BTCUSD,5334.66,5370,5241.01,5267.23,1303.37,6893180.84
2017-10-12 12-PM,BTCUSD,5297.06,5394.86,5274.38,5334.66,1803.33,9607238.68
2017-10-12 11-AM,BTCUSD,5190,5298.11,5190,5297.06,1035.78,5437240.12
2017-10-12 10-AM,BTCUSD,5170.65,5190,5170.64,5190,433.26,2244989.99
2017-10-12 09-AM,BTCUSD,5195.64,5205.13,5165.01,5170.65,850.75,4407961.3
2017-10-12 08-AM,BTCUSD,5159.1,5218,5159.1,5195.64,591.14,3070528.08
2017-10-12 07-AM,BTCUSD,5188.99,5230,5150.01,5159.1,893.65,4643370.26
2017-10-12 06-AM,BTCUSD,5150,5190,5090,5188.99,752.68,3869889.86
2017-10-12 05-AM,BTCUSD,5102.77,5187.75,5088.24,5150,966.96,4970040.29
2017-10-12 04-AM,BTCUSD,4970,5180.99,4970,5102.77,2747.45,13959964.03
2017-10-12 03-AM,BTCUSD,4897.98,4970,4892.88,4970,914.39,4505081.1
2017-10-12 02-AM,BTCUSD,4886.55,4898,4883,4897.98,371.31,1815941.93
2017-10-12 01-AM,BTCUSD,4838.01,4888,4832.22,4886.55,661.63,3215115.73
2017-10-12 12-AM,BTCUSD,4848,4849.99,4838,4838.01,272.79,1321438.31
2017-10-11 11-PM,BTCUSD,4849.8,4849.95,4835.5,4848,244.04,1182418.24
2017-10-11 10-PM,BTCUSD,4832.05,4849.99,4831,4849.8,551.14,2669096.16
2017-10-11 09-PM,BTCUSD,4832.21,4839.5,4822.81,4832.05,341.03,1648383.05
2017-10-11 08-PM,BTCUSD,4814.99,4833.05,4809.59,4832.21,488.65,2355371.57
2017-10-11 07-PM,BTCUSD,4814.56,4814.99,4807.64,4814.99,213.26,1026365.06
2017-10-11 06-PM,BTCUSD,4798.01,4820,4789.05,4814.56,366.77,1764352.76
2017-10-11 05-PM,BTCUSD,4827.44,4827.59,4790,4798.01,522.24,2509133.18
2017-10-11 04-PM,BTCUSD,4837.22,4847.9,4824.89,4827.44,303.95,1469972.03
2017-10-11 03-PM,BTCUSD,4834.95,4869.97,4828,4837.22,602.94,2926298.56
2017-10-11 02-PM,BTCUSD,4831,4834.95,4815,4834.95,326.55,1576071.67
2017-10-11 01-PM,BTCUSD,4840.97,4856.1,4821.57,4831,337.16,1631994.31
2017-10-11 12-PM,BTCUSD,4839.01,4858,4834.34,4840.97,418.91,2029979.23
2017-10-11 11-AM,BTCUSD,4778.24,4839.71,4774.98,4839.01,454.82,2187036.25
2017-10-11 10-AM,BTCUSD,4774.01,4790.97,4765.18,4778.24,238.13,1137501.78
2017-10-11 09-AM,BTCUSD,4762.01,4775,4762,4774.01,227.11,1082903.13
2017-10-11 08-AM,BTCUSD,4794.37,4799.87,4757.48,4762.01,206.09,984374.95
2017-10-11 07-AM,BTCUSD,4809.99,4824.42,4794.36,4794.37,168.26,809625.38
2017-10-11 06-AM,BTCUSD,4799.87,4829.99,4799.87,4809.99,217.49,1046916.41
2017-10-11 05-AM,BTCUSD,4814.28,4814.29,4798.77,4799.87,107.34,515569.87
2017-10-11 04-AM,BTCUSD,4788.91,4819.99,4788.04,4814.28,259.59,1247847.4
